sbox_index,input_binary,input_decimal,output_binary,output_decimal,plaintext_hex,key_hex,ciphertext_hex,description
0,000011,3,1111,15,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 6
0,111110,62,0000,0,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 7
0,011110,30,0111,7,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 8
0,000110,6,0001,1,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 9
0,010111,23,1011,11,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 10
0,011000,24,0101,5,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 11
0,111000,56,0011,3,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 12
0,000010,2,0100,4,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 13
0,011011,27,0101,5,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 14
0,101101,45,0001,1,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 0 transform for round 15
1,100110,38,1011,11,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 0
1,101000,40,1010,10,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 1
1,011000,24,1100,12,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 2
1,001101,13,1000,8,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 3
1,101001,41,0011,3,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 4
1,110010,50,1000,8,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 5
1,010101,21,0001,1,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 6
1,110101,53,0111,7,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 7
1,110000,48,0101,5,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 8
1,000000,0,1111,15,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 9
1,000100,4,1000,8,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 10
1,001010,10,1011,11,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 11
1,010011,19,0000,0,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 12
1,110101,53,0111,7,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 13
1,010010,18,0111,7,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 14
1,111110,62,1111,15,245576f0821f97d8,7fb50b4be7ecae7c,c5ef076696dbb50c,S-box 1 transform for round 15
0,111010,58,1010,10,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 0
0,110000,48,1111,15,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 1
0,000001,1,0000,0,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 2
0,010101,21,1100,12,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 3
0,110110,54,0111,7,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 4
0,100011,35,1100,12,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 5
0,110000,48,1111,15,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 6
0,110010,50,1100,12,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 7
0,000010,2,0100,4,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 8
0,111000,56,0011,3,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 9
0,110101,53,0011,3,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 10
0,011110,30,0111,7,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 11
0,011111,31,1000,8,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 12
0,111100,60,0101,5,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 13
0,000110,6,0001,1,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 14
0,011101,29,0011,3,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 0 transform for round 15
1,101010,42,0100,4,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 0
1,111101,61,1110,14,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 1
1,100110,38,1011,11,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 2
1,100011,35,1000,8,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 3
1,011100,28,0101,5,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 4
1,010011,19,0000,0,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 5
1,101000,40,1010,10,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 6
1,100111,39,0001,1,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 7
1,111010,58,0011,3,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 8
1,101101,45,0100,4,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 9
1,111101,61,1110,14,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 10
1,100100,36,0111,7,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 11
1,101110,46,0001,1,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 12
1,100011,35,1000,8,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 13
1,100111,39,0001,1,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 14
1,111000,56,1001,9,333db578b8ec31d0,4e1a1fe47c3f9298,5b5a3efeeb6f61b7,S-box 1 transform for round 15
0,111000,56,0011,3,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 0
0,110010,50,1100,12,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 1
0,101110,46,1011,11,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 2
0,101100,44,0010,2,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 3
0,110100,52,1001,9,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 4
0,101001,41,0100,4,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 5
0,110000,48,1111,15,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 6
0,000001,1,0000,0,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 7
0,110110,54,0111,7,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 8
0,001000,8,0010,2,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 9
0,010010,18,1010,10,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 10
0,001111,15,0001,1,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 11
0,101000,40,1101,13,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 12
0,100110,38,1000,8,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 13
0,000110,6,0001,1,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 14
0,011000,24,0101,5,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 0 transform for round 15
1,010111,23,1010,10,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 0
1,111100,60,0010,2,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 1
1,101101,45,0100,4,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 2
1,011110,30,1010,10,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 3
1,101101,45,0100,4,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 4
1,011001,25,0110,6,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 5
1,010011,19,0000,0,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 6
1,111001,57,0000,0,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 7
1,010011,19,0000,0,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 8
1,001111,15,1110,14,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 9
1,111100,60,0010,2,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 10
1,001100,12,0011,3,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 11
1,001110,14,0100,4,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 12
1,000111,7,0111,7,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 13
1,111011,59,0101,5,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 14
1,101011,43,1111,15,8d289d1de116b55b,7a0a5f714e26116b,f7aaee1bc538f619,S-box 1 transform for round 15
0,100001,33,1111,15,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 0
0,110001,49,0101,5,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 1
0,111001,57,1010,10,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 2
0,111111,63,1101,13,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 3
0,011000,24,0101,5,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 4
0,010010,18,1010,10,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 5
0,111100,60,0101,5,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 6
0,101111,47,0111,7,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 7
0,110100,52,1001,9,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 8
0,100010,34,0001,1,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 9
0,110011,51,1011,11,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 10
0,000111,7,0100,4,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 11
0,000100,4,1101,13,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 12
0,100011,35,1100,12,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 13
0,111001,57,1010,10,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 14
0,011101,29,0011,3,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 0 transform for round 15
1,010101,21,0001,1,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 0
1,000000,0,1111,15,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 1
1,011011,27,1001,9,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 2
1,110010,50,1000,8,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 3
1,100000,32,0000,0,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 4
1,110110,54,0110,6,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 5
1,001011,11,0010,2,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 6
1,010101,21,0001,1,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 7
1,010011,19,0000,0,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 8
1,010111,23,1010,10,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 9
1,000101,5,0100,4,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 10
1,101000,40,1010,10,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 11
1,011111,31,0101,5,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 12
1,111001,57,0000,0,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 13
1,000101,5,0100,4,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 14
1,011100,28,0101,5,ff213bc2aa223006,96b443ccf79d4e03,ffbfad2af585773b,S-box 1 transform for round 15
0,000000,0,1110,14,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 0
0,011001,25,1001,9,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 1
0,100100,36,1110,14,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 2
0,111010,58,1010,10,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 3
0,111011,59,0000,0,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 4
0,000110,6,0001,1,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 5
0,101010,42,0110,6,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 6
0,111010,58,1010,10,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 7
0,100111,39,0010,2,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 8
0,010000,16,0011,3,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 9
0,011001,25,1001,9,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 10
0,100000,32,0100,4,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 11
0,010001,17,1010,10,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 12
0,110110,54,0111,7,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 13
0,011100,28,0000,0,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 14
0,110110,54,0111,7,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 0 transform for round 15
1,110110,54,0110,6,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 0
1,110101,53,0111,7,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 1
1,110001,49,1011,11,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 2
1,100011,35,1000,8,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 3
1,111111,63,1001,9,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 4
1,000011,3,1101,13,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 5
1,110111,55,1100,12,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 6
1,101001,41,0011,3,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 7
1,000000,0,1111,15,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 8
1,001100,12,0011,3,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 9
1,000101,5,0100,4,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 10
1,011000,24,1100,12,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 11
1,111001,57,0000,0,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 12
1,000110,6,1110,14,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 13
1,001001,9,1111,15,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 14
1,111111,63,1001,9,e9f2c2ae21cd5a05,02452bd440f07736,6200ef2022798055,S-box 1 transform for round 15
0,001100,12,1011,11,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 0
0,001110,14,1000,8,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 1
0,000011,3,1111,15,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 2
0,000011,3,1111,15,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 3
0,010010,18,1010,10,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 4
0,110110,54,0111,7,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 5
0,101101,45,0001,1,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 6
0,100011,35,1100,12,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 7
0,101010,42,0110,6,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 8
0,011110,30,0111,7,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 9
0,001111,15,0001,1,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 10
0,110011,51,1011,11,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 11
0,000001,1,0000,0,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 12
0,101011,43,1001,9,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 13
0,100000,32,0100,4,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 14
0,111111,63,1101,13,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 0 transform for round 15
1,110001,49,1011,11,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 0
1,110111,55,1100,12,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 1
1,001100,12,0011,3,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 2
1,010100,20,0010,2,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 3
1,010001,17,1100,12,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 4
1,010001,17,1100,12,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 5
1,000000,0,1111,15,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 6
1,011111,31,0101,5,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 7
1,010101,21,0001,1,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 8
1,100001,33,1101,13,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 9
1,011100,28,0101,5,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 10
1,101101,45,0100,4,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 11
1,100001,33,1101,13,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 12
1,000010,2,0001,1,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 13
1,111110,62,1111,15,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 14
1,100110,38,1011,11,beb8c56293809bc1,84c514ddc254f2fa,8f2106fe72a797cf,S-box 1 transform for round 15
0,110000,48,1111,15,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 0
0,100100,36,1110,14,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 1
0,111000,56,0011,3,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 2
0,100111,39,0010,2,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 3
0,001110,14,1000,8,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 4
0,100011,35,1100,12,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 5
0,111001,57,1010,10,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 6
0,111001,57,1010,10,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 7
0,011100,28,0000,0,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 8
0,100110,38,1000,8,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 9
0,010000,16,0011,3,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 10
0,001100,12,1011,11,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 11
0,011000,24,0101,5,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 12
0,100110,38,1000,8,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 13
0,100000,32,0100,4,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 14
0,001001,9,1110,14,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 0 transform for round 15
1,001100,12,0011,3,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 0
1,100001,33,1101,13,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 1
1,011011,27,1001,9,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 2
1,111010,58,0011,3,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 3
1,110011,51,0110,6,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 4
1,100100,36,0111,7,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 5
1,100101,37,1010,10,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 6
1,001101,13,1000,8,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 7
1,001001,9,1111,15,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 8
1,111100,60,0010,2,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 9
1,100110,38,1011,11,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 10
1,111000,56,1001,9,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 11
1,110110,54,0110,6,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 12
1,100010,34,1110,14,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 13
1,001110,14,0100,4,c25288ac907c66ce,53502bd97bf6dfc4,39627057674745bc,S-box 1 transform for round 14
